,Name,Link
266,Approximation Algorithms Part II (École normale supérieure),https://coursera.org/learn/approximation-algorithms-part-2
267,"Aprenda a ensinar programação com o Programaê! (Fundação Lemann, Fundação Telefônica)",https://coursera.org/learn/programae
268,"Aprendendo a aprender: ferramentas mentais poderosas para ajudá-lo a dominar assuntos difíceis (em Português) [Learning How to Learn] (McMaster University, University of California San Diego)",https://coursera.org/learn/aprender
269,Aprender (Universidad Nacional Autónoma de México),https://coursera.org/learn/aprendo
270,"Aprendiendo a aprender: Poderosas herramientas mentales con las que podrás dominar temas difíciles (Learning How to Learn) (McMaster University, University of California San Diego)",https://coursera.org/learn/aprendiendo-a-aprender
271,Aprendizaje de las matemáticas de primaria (Universidad de los Andes),https://coursera.org/learn/aprendizaje-matematicas-primaria
272,Aprendizaje de máquinas (Universidad Nacional Autónoma de México),https://coursera.org/learn/aprendizaje-maquinas
273,Arch of Titus: Rome and the Menorah (Yeshiva University),https://coursera.org/learn/archoftitus
274,Archaeoastronomy (Politecnico di Milano),https://coursera.org/learn/archaeoastronomy
275,Architecting Smart IoT Devices (EIT Digital ),https://coursera.org/learn/iot-architecture
276,Architecting with Google Kubernetes Engine: Foundations (Google Cloud),https://coursera.org/learn/foundations-google-kubernetes-engine-gke
277,Architecting with Google Kubernetes Engine: Foundations em Português Brasileiro (Google Cloud),https://coursera.org/learn/foundations-google-kubernetes-engine-gke-br
278,Architecting with Google Kubernetes Engine: Foundations en Español (Google Cloud),https://coursera.org/learn/foundations-google-kubernetes-engine-gke-es
279,Architecting with Google Kubernetes Engine: Foundations 日本語版 (Google Cloud),https://coursera.org/learn/foundations-google-kubernetes-engine-gke-jp
280,Architecting with Google Kubernetes Engine: Production (Google Cloud),https://coursera.org/learn/deploying-secure-kubernetes-containers-in-production
281,Architecting with Google Kubernetes Engine: Production em Português Brasileiro (Google Cloud),https://coursera.org/learn/deploying-secure-kubernetes-containers-in-production-br
282,Architecting with Google Kubernetes Engine: Production en Español (Google Cloud),https://coursera.org/learn/deploying-secure-kubernetes-containers-in-production-es
283,Architecting with Google Kubernetes Engine: Production 日本語版 (Google Cloud),https://coursera.org/learn/deploying-secure-kubernetes-containers-in-production-jp
284,Architecting with Google Kubernetes Engine: Workloads (Google Cloud),https://coursera.org/learn/deploying-workloads-google-kubernetes-engine-gke
285,Architecting with Google Kubernetes Engine: Workloads em Português Brasileiro (Google Cloud),https://coursera.org/learn/deploying-workloads-google-kubernetes-engine-gke-br
286,Architecting with Google Kubernetes Engine: Workloads en Español (Google Cloud),https://coursera.org/learn/deploying-workloads-google-kubernetes-engine-gke-es
287,Architecting with Google Kubernetes Engine: Workloads 日本語版 (Google Cloud),https://coursera.org/learn/deploying-workloads-google-kubernetes-engine-gke-jp
288,Arduino y algunas aplicaciones (Universidad Nacional Autónoma de México),https://coursera.org/learn/arduino-aplicaciones
289,Aromatherapy: Clinical Use of Essential Oils (University of Minnesota),https://coursera.org/learn/aromatherapy-clinical-use-essential-oils
290,Arranging for Songwriters (Berklee College of Music),https://coursera.org/learn/arranging-for-songwriters
291,Art & Activity: Interactive Strategies for Engaging with Art (The Museum of Modern Art),https://coursera.org/learn/art-activity
292,Art & Ideas: Teaching with Themes (The Museum of Modern Art),https://coursera.org/learn/ideas
293,Art & Inquiry: Museum Teaching Strategies For Your Classroom (The Museum of Modern Art),https://coursera.org/learn/artinquiry
294,Art and Science of Machine Learning (Google Cloud),https://coursera.org/learn/art-science-ml
295,Art and Science of Machine Learning auf Deutsch (Google Cloud),https://coursera.org/learn/art-science-ml-de
296,Art and Science of Machine Learning em Português Brasileiro (Google Cloud),https://coursera.org/learn/art-science-ml-br
297,Art and Science of Machine Learning en Español (Google Cloud),https://coursera.org/learn/art-science-ml-es
298,Art and Science of Machine Learning en Français (Google Cloud),https://coursera.org/learn/art-science-ml-fr
299,Art and Science of Machine Learning 日本語版 (Google Cloud),https://coursera.org/learn/art-science-ml-jp
300,"Art of the MOOC:  Experiments with Sound (Duke University, Berlin University of the Arts)",https://coursera.org/learn/experiments-with-sound
301,Arte 3D y animación en videojuegos (Universitat Autònoma de Barcelona),https://coursera.org/learn/videojuegos-animation
302,"Arts and Culture Strategy (University of Pennsylvania, National Arts Strategies)",https://coursera.org/learn/arts-culture-strategy
303,Arts and Heritage Management (Università Bocconi),https://coursera.org/learn/arts-heritage
304,Asian Environmental Humanities: Landscapes in Transition (University of Zurich),https://coursera.org/learn/asian-environmental-humanities
305,Aspectos básicos de la asistencia técnica (Crece con Google),https://coursera.org/learn/asistencia-tecnica
306,Aspectos básicos de la planificación y la gestión de proyectos (University of Virginia),https://coursera.org/learn/uva-darden-project-management-es
307,"Aspectos fundamentales de la gerencia (University of California, Irvine)",https://coursera.org/learn/fundamentos-de-gestion
308,Assessing Achievement with the ELL in Mind (Arizona State University),https://coursera.org/learn/ell-assessment
309,Assessment and Teaching of 21st Century Skills (The University of Melbourne),https://coursera.org/learn/atc21s
310,Assessment for Learning (University of Illinois at Urbana-Champaign),https://coursera.org/learn/assessmentforlearning
311,Assessment in Higher Education: Professional Development for Teachers (Erasmus University Rotterdam),https://coursera.org/learn/assessment-higher-education
312,Asset Creation and Management (Unity),https://coursera.org/learn/asset-creation-management
313,Astro 101: Black Holes (University of Alberta),https://coursera.org/learn/black-holes-astro-101
314,AstroTech: The Science and Technology behind Astronomical Discovery (The University of Edinburgh),https://coursera.org/learn/astronomy-technology
315,Astrobiology and the Search for Extraterrestrial Life (The University of Edinburgh),https://coursera.org/learn/astrobiology
316,Astrobiology: Exploring Other Worlds (University of Arizona),https://coursera.org/learn/astrobiology-exploring-other-worlds
317,Astronomy: Exploring Time and Space (University of Arizona),https://coursera.org/learn/astro
318,Asymmetric Cryptography and Key Management (University of Colorado System),https://coursera.org/learn/asymmetric-crypto
319,At the Origins of the Mediterranean Civilization: Archaeology of the City from the Levant to the West - 3rd-1st millennium BC (Sapienza University of Rome),https://coursera.org/learn/archaeology-city-levant-west
320,Atención Primaria en Salud: El desafío de las Enfermedades no Transmisibles (Pontificia Universidad Católica de Chile),https://coursera.org/learn/enfermedades-no-transmisibles
321,"Audio Signal Processing for Music Applications (Universitat Pompeu Fabra of Barcelona, Stanford University)",https://coursera.org/learn/audio-signal-processing
322,Audio digital con Pure Data (Universidad Nacional Autónoma de México),https://coursera.org/learn/audio-digital-pure-data
323,Auditing I: Conceptual Foundations of Auditing (University of Illinois at Urbana-Champaign),https://coursera.org/learn/auditing-part1-conceptual-foundations
324,Auditing II: The Practice of Auditing (University of Illinois at Urbana-Champaign),https://coursera.org/learn/auditing-part2-the-practice
325,"Augmented Reality, Virtual Reality, and Mixed Reality: Opportunities and Issues Teach-Out (University of Michigan)",https://coursera.org/learn/augmented-reality-virtual-reality-mixed-reality
326,"Autism Spectrum Disorder (University of California, Davis)",https://coursera.org/learn/autism-spectrum-disorder
327,Autodesk Certified Professional: AutoCAD for Design and Drafting Exam Prep (Autodesk),https://coursera.org/learn/autodesk-autocad-design-drafting
328,Autodesk Certified Professional: Civil 3D for Infrastructure Design Exam Prep (Autodesk),https://coursera.org/learn/autodesk-civil-3d-infrastructure-design
329,Autodesk Certified Professional: Inventor for Mechanical Design Exam Prep (Autodesk),https://coursera.org/learn/autodesk-inventor-mechanical-design
330,Autodesk Certified Professional: Revit for Architectural Design Exam Prep (Autodesk),https://coursera.org/learn/autodesk-revit-architectural-design
331,Autodesk Certified Professional: Revit for Structural Design Exam Prep (Autodesk),https://coursera.org/learn/autodesk-revit-for-structural-design-exam-prep
332,Autodesk Fusion 360 Integrated CAD/CAM/CAE (Autodesk),https://coursera.org/learn/fusion-360-integrated-cad-cam-cae
333,Autoliderazgo y gestión de emociones para avanzar en desafíos complejos (Universidad de los Andes),https://coursera.org/learn/autoliderazgo-gestion-emociones
334,Automated Reasoning: Symbolic Model Checking (EIT Digital ),https://coursera.org/learn/automated-reasoning-symbolic-model-checking
335,Automated Reasoning: satisfiability (EIT Digital ),https://coursera.org/learn/automated-reasoning-sat
336,Automating Real-World Tasks with Python (Google),https://coursera.org/learn/automating-real-world-tasks-python
337,"Autoridad, dirección y liderazgo (Universidad Nacional Autónoma de México)",https://coursera.org/learn/autoridad
338,Avatar Psychology for Designers (Michigan State University),https://coursera.org/learn/avatar-psychology-for-designers
339,BIM Application for Engineers (National Taiwan University),https://coursera.org/learn/bim-application
