,Name,Url,Rating,Difficulty,Tags
0,Ingeniería de Tráfico,https://coursera.org/learn/ingenieria-trafico,4.6,Beginner Level,"['Physical Science and Engineering', 'Mechanical Engineering']"
0,Healthcare Consumerism and Implication for Care Delivery,https://coursera.org/learn/healthcareconsumerism,4.5,Beginner Level,"['Health', 'Healthcare Management']"
0,Multi-Axis CNC Toolpaths,https://coursera.org/learn/multi-axis-cnc-toolpaths,5,Advanced Level,"['Physical Science and Engineering', 'Mechanical Engineering']"
0,Finance for Everyone: Markets,https://coursera.org/learn/finance-markets,4.6,Beginner Level,"['Business', 'Finance']"
0,Social Marketing Capstone Project,https://coursera.org/learn/social-marketing-capstone,4.9,None,"['Business', 'Marketing']"
0,Seguridad agroalimentaria,https://coursera.org/learn/seguridad-alimentaria,4.7,Beginner Level,"['Health', 'Nutrition']"
0,New Models of Business in Society,https://coursera.org/learn/uva-darden-business-society,4.6,None,"['Business', 'Leadership and Management']"
0,"Imagery, Automation, and Applications",https://coursera.org/learn/gis-applications,4.9,None,"['Physical Science and Engineering', 'Environmental Science and Sustainability']"
0,Terrorism and Counterterrorism: Comparing Theory and Practice,https://coursera.org/learn/terrorism,4.8,Beginner Level,"['Social Sciences', 'Governance and Society']"
0,Exploring Quantum Physics,https://coursera.org/learn/quantum-physics,None,None,"['Physical Science and Engineering', 'Physics and Astronomy']"
0,MongoDB Aggregation Framework,https://coursera.org/learn/mongodb-aggregation-framework,4.7,Intermediate Level,"['Data Science', 'Data Analysis']"
0,Sales & Marketing Alignment,https://coursera.org/learn/sales-marketing-alignment,4.5,Intermediate Level,"['Business', 'Business Strategy']"
0,Введение в теорию построения процедур множественной проверки гипотез,https://coursera.org/learn/multiple-hypotheses-testing,None,Intermediate Level,"['Data Science', 'Probability and Statistics']"
0,Statistical Thermodynamics: Molecules to Machines,https://coursera.org/learn/statistical-thermodynamics-cm,4,Intermediate Level,"['Physical Science and Engineering', 'Mechanical Engineering']"
0,Essential Cloud Infrastructure: Core Services 日本語版,https://coursera.org/learn/gcp-infrastructure-core-services-jp,4.7,Intermediate Level,"['Information Technology', 'Cloud Computing']"
0,Sequence Models,https://coursera.org/learn/nlp-sequence-models,4.8,Intermediate Level,"['Data Science', 'Machine Learning']"
0,Discrete Optimization,https://coursera.org/learn/discrete-optimization,4.9,Intermediate Level,"['Computer Science', 'Algorithms']"
0,Entreprendre dans les Industries Culturelles à l'ère du numérique,https://coursera.org/learn/entreprendre-culture,4.7,Beginner Level,"['Business', 'Entrepreneurship']"
0,Advanced Financial Reporting: Accounting for Business Combinations and Preparation of Consolidated Financial Statements,https://coursera.org/learn/advanced-financial-reporting,4.8,Advanced Level,"['Business', 'Business Essentials']"
0,Introducción a los modelos de demanda de transporte,https://coursera.org/learn/demanda-de-transporte,4.7,Intermediate Level,"['Physical Science and Engineering', 'Environmental Science and Sustainability']"
0,Developing Android Apps with App Inventor,https://coursera.org/learn/app-inventor-android,4.4,Beginner Level,"['Computer Science', 'Mobile and Web Development']"
0,Psychological First Aid,https://coursera.org/learn/psychological-first-aid,4.8,None,"['Health', 'Psychology']"
0,Healing with the Arts,https://coursera.org/learn/healing-with-the-arts,4.6,None,"['Personal Development', 'Personal Development']"
0,Закон стартапа: юридические основы технологического бизнеса,https://coursera.org/learn/zakon-startapa-tekhnologicheskogo-biznesa,None,Intermediate Level,"['Business', 'Entrepreneurship']"
0,Cyber Threats and Attack Vectors,https://coursera.org/learn/cyber-threats-attack-vectors,4.6,Beginner Level,"['Information Technology', 'Security']"
0,Elastic Cloud Infrastructure: Containers and Services en Français,https://coursera.org/learn/gcp-infrastructure-containers-services-fr,None,Intermediate Level,"['Information Technology', 'Cloud Computing']"
0,中医药与中华传统文化,https://coursera.org/learn/zhong-yi-yao-wen-hua,4.3,None,"['Health', 'Public Health']"
0,The Modern and the Postmodern (Part 1),https://coursera.org/learn/modern-postmodern-1,4.8,None,"['Arts and Humanities', 'Philosophy']"
0,Capstone Project: Teaching Impacts of Technology,https://coursera.org/learn/teach-impacts-technology-capstone,None,Beginner Level,"['Social Sciences', 'Education']"
0,Introduction to Enterprise Computing,https://coursera.org/learn/introduction-enterprise-computing,4.8,Beginner Level,"['Information Technology', 'Cloud Computing']"
0,Цифровая обработка сигналов Часть 1. Сигналы и системы дискретного времени,https://coursera.org/learn/cifrovaya-obrabotka-signalov-chast1,None,Intermediate Level,"['Physical Science and Engineering', 'Electrical Engineering']"
0,Emotions: a Philosophical Introduction,https://coursera.org/learn/emotions,4.2,Beginner Level,"['Arts and Humanities', 'Philosophy']"
0,Recommendation Systems with TensorFlow on GCP,https://coursera.org/learn/recommendation-models-gcp,4.5,Advanced Level,"['Data Science', 'Machine Learning']"
0,How Google does Machine Learning em Português Brasileiro,https://coursera.org/learn/google-machine-learning-br,4.8,Intermediate Level,"['Data Science', 'Machine Learning']"
0,Налоги и налогообложение: специальные налоговые режимы,https://coursera.org/learn/specialnye-nalogovye-rezhimy,4.3,Beginner Level,"['Business', 'Finance']"
0,Chinese for HSK 3 PART I,https://coursera.org/learn/hsk-3,4.7,Intermediate Level,"['Language Learning', 'Other Languages']"
0,Scandinavian Film and Television,https://coursera.org/learn/scandinavian-movies-tv,4.6,Beginner Level,"['Arts and Humanities', 'Music and Art']"
0,Business Process Management in Healthcare Organizations,https://coursera.org/learn/business-process-management-in-healthcare-organizations,4.5,Beginner Level,"['Health', 'Healthcare Management']"
0,Практика разрешения конфликтов. Я - семья - работа - общество,https://coursera.org/learn/conflict-resolution,4.8,Beginner Level,"['Personal Development', 'Personal Development']"
0,ART of the MOOC: Activismo y Movimientos Sociales,https://coursera.org/learn/activismo-movimientos-sociales,5,None,"['Arts and Humanities', 'Music and Art']"
0,On Premises Installation and Fundamentals with Google Cloud's Apigee API Platform,https://coursera.org/learn/onprem-fundamentals-apigee-gcp,4.7,Intermediate Level,"['Computer Science', 'Software Development']"
0,Qualitative Research,https://coursera.org/learn/qualitative-research,4.5,Intermediate Level,"['Business', 'Marketing']"
0,Serverless Data Analysis with Google BigQuery and Cloud Dataflow 日本語版,https://coursera.org/learn/serverless-data-analysis-bigquery-cloud-dataflow-gcp-jp,4.4,Intermediate Level,"['Computer Science', 'Software Development']"
0,The Search for Great Ideas: Harnessing creativity to empower innovation.,https://coursera.org/learn/start-your-own-business-2-ideation,3.8,None,"['Business', 'Entrepreneurship']"
0,L'avenir de la décision : connaître et agir en complexité,https://coursera.org/learn/lavenir-de-la-decision,4.7,None,"['Business', 'Leadership and Management']"
0,Measuring Causal Effects in the Social Sciences,https://coursera.org/learn/causal-effects,4.2,None,"['Social Sciences', 'Governance and Society']"
0,Elastic Cloud Infrastructure: Scaling and Automation em Português Brasileiro,https://coursera.org/learn/gcp-infrastructure-scaling-automation-br,4.9,Intermediate Level,"['Information Technology', 'Cloud Computing']"
0,Material Behavior,https://coursera.org/learn/material-behavior,4.7,None,"['Physical Science and Engineering', 'Mechanical Engineering']"
0,Psychology of Popularity,https://coursera.org/learn/popularity,4.6,Beginner Level,"['Health', 'Psychology']"
0,Introduction to Classical Music,https://coursera.org/learn/introclassicalmusic,4.9,None,"['Arts and Humanities', 'Music and Art']"
0,Multiplatform Mobile App Development with NativeScript,https://coursera.org/learn/nativescript,4.5,Intermediate Level,"['Computer Science', 'Mobile and Web Development']"
0,El arte de negociar,https://coursera.org/learn/arte-de-negociacion,4.5,None,"['Business', 'Leadership and Management']"
0,Positive Psychology: Resilience Skills,https://coursera.org/learn/positive-psychology-resilience,4.9,Beginner Level,"['Health', 'Psychology']"
0,Systèmes d’Information Géographique - Partie 1,https://coursera.org/learn/sig-1,4.5,Beginner Level,"['Physical Science and Engineering', 'Environmental Science and Sustainability']"
0,New Venture Finance: Startup Funding for Entrepreneurs,https://coursera.org/learn/startup-funding,4.6,None,"['Business', 'Entrepreneurship']"
0,The Merkle Tree and Cryptocurrencies,https://coursera.org/learn/merkle-cryptocurrencies,None,Beginner Level,"['Computer Science', 'Algorithms']"
0,Quantum Optics 1 : Single Photons,https://coursera.org/learn/quantum-optics-single-photon,4.9,None,"['Physical Science and Engineering', 'Physics and Astronomy']"
0,Business English: Planning & Negotiating,https://coursera.org/learn/business-english-negotiating,4.8,Intermediate Level,"['Language Learning', 'Learning English']"
0,Write A Feature Length Screenplay For Film Or Television,https://coursera.org/learn/write-a-feature-length-screenplay-for-film-or-television,None,Beginner Level,"['Arts and Humanities', 'Music and Art']"
0,Visual Perception and the Brain,https://coursera.org/learn/visual-perception,4.7,None,"['Health', 'Basic Science']"
0,Ethical Leadership Through Giving Voice to Values,https://coursera.org/learn/uva-darden-giving-voice-to-values,4.7,Beginner Level,"['Business', 'Leadership and Management']"
0,Leading Positive Change through Appreciative Inquiry,https://coursera.org/learn/appreciative-inquiry,4.7,None,"['Business', 'Leadership and Management']"
0,Data Analytics Foundations for Accountancy I,https://coursera.org/learn/data-analytics-accountancy-1,4.4,None,"['Data Science', 'Data Analysis']"
0,Применение производной и интеграла в курсе общей физики,https://coursera.org/learn/proizvodnaya-i-integral-v-fizike,4.3,None,"['Math and Logic', 'Math and Logic']"
0,Construction Finance,https://coursera.org/learn/construction-finance,4.8,Beginner Level,"['Business', 'Business Strategy']"
0,iOS Project: Transreality Game,https://coursera.org/learn/transreality-gaming,4.9,None,"['Computer Science', 'Mobile and Web Development']"
0,¿Cómo llegamos aquí? Una historia del poder en México,https://coursera.org/learn/historia-de-mexico,4.8,Beginner Level,"['Social Sciences', 'Economics']"
0,Six Sigma Advanced Define and Measure Phases,https://coursera.org/learn/six-sigma-define-measure-advanced,4.7,Intermediate Level,"['Business', 'Leadership and Management']"
0,Corporate Strategy,https://coursera.org/learn/corporate-strategy,4.6,None,"['Business', 'Business Strategy']"
0,Teach English Now! Theories of Second Language Acquisition,https://coursera.org/learn/language-theories,4.9,None,"['Social Sciences', 'Education']"
0,Marketing Verde,https://coursera.org/learn/marketing-verde,4.8,None,"['Business', 'Marketing']"
0,Capstone Project: Business Technology Management,https://coursera.org/learn/business-tech-project,4.3,Beginner Level,"['Business', 'Business Strategy']"
0,How Google does Machine Learning 日本語版,https://coursera.org/learn/google-machine-learning-jp,4.5,Intermediate Level,"['Data Science', 'Machine Learning']"
0,Influencer Marketing Strategy,https://coursera.org/learn/influencer-marketing-strategy,4.5,Intermediate Level,"['Business', 'Marketing']"
0,Enterprise Systems,https://coursera.org/learn/enterprise-systems,4.8,Beginner Level,"['Information Technology', 'Support and Operations']"
0,International Entertainment and Sports Marketing,https://coursera.org/learn/international-entertainment-sports-marketing,4.6,None,"['Business', 'Marketing']"
